Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Cost,Profit,Payment Method,Gender,Age Group,Shipping Price,Returned,Regional Manager,State Manager,City Manager
8156,US-2018-143770,20/03/2018,24/03/2018,Standard Class,RD-19720,Roger Demir,Consumer,United States,Middletown,Connecticut,6457,East,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,61.96,39.42205317,22.53794683,Credit Card,Female,26-35,10,No,Joseph Young,Joshua Harris,Justin Sanchez
8773,CA-2018-115882,14/09/2018,17/09/2018,First Class,DB-13555,Dorothy Badders,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,74.352,52.88265767,21.46934233,Online,Male,26-35,20,No,Henry Carter,Paul Hill,George Baker
9476,CA-2016-100818,31/05/2016,05/06/2016,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,North,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,173.488,132.3775976,41.11040238,Cash,Female,50+,15,No,Thomas Torres,Nicholas Allen,Jonathan Davis
2267,CA-2018-149146,12/10/2018,12/10/2018,Same Day,SM-20320,Sean Miller,Home Office,United States,Monroe,North Carolina,28110,South,OFF-PA-10003919,Office Supplies,Paper,Xerox 1989,7.968,5.723728598,2.244271402,Credit Card,Female,26-35,25,No,Henry Carter,Paul Hill,Alexander Thomas
1484,CA-2018-101210,25/08/2018,28/08/2018,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,38301,South,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,3.424,2.058343531,1.365656469,Bank Transfer,Male,36-50,15,Yes,Henry Carter,Zachary Robinson,Alexander Smith
3517,US-2017-113649,09/08/2017,12/08/2017,First Class,HA-14920,Helen Andreada,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,30.816,19.01410981,11.80189019,Credit Card,Female,36-50,20,Yes,Henry Carter,Paul Hill,Steven Flores
5166,CA-2015-121006,10/11/2015,16/11/2015,Standard Class,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,48640,North,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,12.84,10.2325927,2.607407302,Bank Transfer,Male,36-50,10,No,Thomas Torres,Ronald Campbell,Scott Wilson
7977,US-2016-126753,16/08/2016,20/08/2016,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,10.272,8.05679527,2.21520473,Bank Transfer,Male,18-25,10,No,Joseph Young,Daniel Lee,Kevin Adams
4192,CA-2016-129392,08/07/2016,08/07/2016,Same Day,DM-13015,Darrin Martin,Consumer,United States,Houston,Texas,77070,South,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,21.12,16.3589582,4.761041803,Cash,Male,18-25,25,No,Henry Carter,Jason Green,Eric Lewis
5683,CA-2015-164315,02/04/2015,08/04/2015,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605,South,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,15.84,12.40219712,3.437802878,Bank Transfer,Male,50+,10,No,Henry Carter,Ronald Rivera,Scott Gonzalez
2225,CA-2018-121909,31/07/2018,05/08/2018,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,54.816,33.02558793,21.79041207,Online,Female,36-50,10,Yes,Joseph Young,Daniel Lee,Kevin Adams
3422,CA-2017-134803,28/05/2017,03/06/2017,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,182.72,132.4260673,50.29393271,Online,Male,18-25,10,No,William Taylor,Daniel Rodriguez,Samuel Hill
4603,US-2016-113327,26/05/2016,29/05/2016,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,18.272,14.28597305,3.986026953,Bank Transfer,Female,26-35,15,No,Henry Carter,Paul Hill,Andrew Moore
6943,CA-2018-107132,26/06/2018,30/06/2018,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,68.52,50.33490391,18.18509609,Credit Card,Female,18-25,10,No,Joseph Young,Gregory Scott,David Perez
7253,CA-2017-152457,12/09/2017,18/09/2017,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Roseville,Michigan,48066,North,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,68.52,44.74746686,23.77253314,Online,Female,18-25,10,No,Thomas Torres,Ronald Campbell,Patrick Green
8909,CA-2016-109603,26/01/2016,01/02/2016,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Moreno Valley,California,92553,West,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,182.72,129.8674445,52.85255551,Bank Transfer,Male,50+,10,No,William Taylor,Daniel Rodriguez,Jeffrey Anderson
4464,US-2018-125717,28/09/2018,01/10/2018,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,14.352,8.999327777,5.352672223,Bank Transfer,Female,18-25,20,No,William Taylor,Brian White,Gregory Scott
5478,CA-2018-169691,15/06/2018,18/06/2018,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369,North,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,17.94,13.25183861,4.688161392,Cash,Male,50+,20,No,Thomas Torres,Frank Robinson,Jacob Johnson
5700,CA-2018-148320,03/11/2018,08/11/2018,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,35.88,23.62517851,12.25482149,Bank Transfer,Male,18-25,10,No,William Taylor,Daniel Rodriguez,Raymond Clark
5878,CA-2015-152443,21/05/2015,26/05/2015,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,17.94,13.16533463,4.774665369,Cash,Female,26-35,10,No,Joseph Young,Gregory Hernandez,Charles King
645,US-2018-127719,21/07/2018,25/07/2018,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,Plainfield,New Jersey,7060,East,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,6.48,4.043211723,2.436788277,Cash,Female,26-35,10,Yes,Joseph Young,Nathan Brown,Mark Lee
3111,CA-2017-121671,17/07/2017,22/07/2017,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Springfield,Missouri,65807,North,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,51.84,37.71555174,14.12444826,Bank Transfer,Male,36-50,10,No,Thomas Torres,Jeffrey Allen,Robert Hill
3930,CA-2017-162082,14/03/2017,17/03/2017,First Class,JS-15880,John Stevenson,Consumer,United States,Harlingen,Texas,78550,South,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,5.184,3.235217842,1.948782158,Bank Transfer,Male,50+,20,No,Henry Carter,Jason Green,Douglas Anderson
5570,CA-2018-157966,13/03/2018,13/03/2018,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,North,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,15.552,12.36209603,3.189903968,Online,Female,36-50,25,No,Thomas Torres,Nicholas Allen,Jonathan Davis
6718,CA-2017-134789,08/04/2017,15/04/2017,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Hot Springs,Arkansas,71901,South,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,25.92,17.82145918,8.098540822,Cash,Male,26-35,10,No,Henry Carter,Henry Lewis,Zachary Scott
7235,CA-2017-137337,08/03/2017,12/03/2017,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,New York City,New York,10011,East,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,12.96,8.653532039,4.306467961,Cash,Female,26-35,10,No,Joseph Young,Gregory Scott,David Perez
8695,US-2015-112795,23/08/2015,28/08/2015,Second Class,CR-12625,Corey Roper,Home Office,United States,Grand Rapids,Michigan,49505,North,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,19.44,13.68162847,5.758371528,Cash,Female,36-50,15,No,Thomas Torres,Ronald Campbell,Timothy Allen
9100,CA-2018-152933,12/10/2018,16/10/2018,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,75081,South,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,10.368,7.00502795,3.36297205,Credit Card,Male,50+,10,No,Henry Carter,Jason Green,Zachary Perez
2338,CA-2015-110639,23/08/2015,23/08/2015,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10009,East,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,25.92,17.46517086,8.454829135,Bank Transfer,Male,26-35,25,No,Joseph Young,Gregory Scott,David Perez
5114,CA-2017-147970,31/01/2017,02/02/2017,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Dallas,Texas,75220,South,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,15.552,11.51117266,4.040827335,Online,Male,26-35,15,No,Henry Carter,Jason Green,Zachary Perez
5863,CA-2017-101525,01/05/2017,04/05/2017,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,19.44,11.69301669,7.74698331,Credit Card,Male,26-35,15,Yes,Henry Carter,Henry Lewis,Jonathan Roberts
9304,US-2016-163433,18/04/2016,22/04/2016,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,South,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,15.552,10.90246743,4.649532571,Cash,Male,18-25,15,No,Henry Carter,Jason Green,Eric Hall
92,CA-2017-109806,17/09/2017,22/09/2017,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,6.48,4.812365244,1.667634756,Online,Male,50+,10,No,William Taylor,Daniel Rodriguez,Samuel Hill
688,CA-2015-157784,05/07/2015,08/07/2015,First Class,MC-17845,Michael Chen,Consumer,United States,Jackson,Mississippi,39212,South,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,19.44,12.75255872,6.687441284,Cash,Female,50+,20,No,Henry Carter,Donald Johnson,Alexander Smith
818,CA-2015-140858,28/06/2015,02/07/2015,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,41.472,28.19268803,13.27931197,Cash,Female,26-35,10,No,Joseph Young,Daniel Lee,Kevin Adams
3898,CA-2018-134285,07/12/2018,12/12/2018,Standard Class,DS-13180,David Smith,Corporate,United States,San Antonio,Texas,78207,South,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,15.552,11.92194459,3.630055413,Cash,Female,26-35,10,No,Henry Carter,Jason Green,Edward Young
4952,CA-2016-144190,09/06/2016,13/06/2016,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Royal Oak,Michigan,48073,North,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,12.96,7.908874886,5.051125114,Online,Female,18-25,10,Yes,Thomas Torres,Ronald Campbell,Nicholas Young
1170,CA-2018-145226,08/12/2018,10/12/2018,Second Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10035,East,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,19.44,12.78000426,6.659995738,Cash,Male,36-50,15,No,Joseph Young,Gregory Scott,David Perez
1292,CA-2017-163384,10/11/2017,12/11/2017,First Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,32.4,20.29999809,12.10000191,Bank Transfer,Male,18-25,20,No,William Taylor,Daniel Rodriguez,Raymond Clark
2888,CA-2018-102099,18/12/2018,19/12/2018,First Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,12.96,8.83719609,4.12280391,Credit Card,Male,18-25,20,No,William Taylor,Daniel Rodriguez,Samuel Hill
3042,CA-2018-149559,11/09/2018,12/09/2018,Same Day,KF-16285,Karen Ferguson,Home Office,United States,Long Beach,California,90805,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,12.96,10.29199361,2.668006394,Credit Card,Female,26-35,25,No,William Taylor,Daniel Rodriguez,Daniel White
5319,US-2018-162558,02/10/2018,05/10/2018,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,20.736,13.03387948,7.702120516,Cash,Male,50+,20,No,Henry Carter,Zachary Robinson,Nathan King
7216,CA-2016-103072,27/09/2016,30/09/2016,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Detroit,Michigan,48205,North,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,25.92,18.72282302,7.197176977,Bank Transfer,Female,26-35,15,No,Thomas Torres,Ronald Campbell,Gregory Williams
7490,CA-2018-157196,05/11/2018,09/11/2018,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,San Diego,California,92105,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,12.96,9.868982809,3.091017191,Bank Transfer,Male,18-25,10,No,William Taylor,Daniel Rodriguez,Joshua Garcia
9683,CA-2018-122770,13/12/2018,18/12/2018,Standard Class,EP-13915,Emily Phan,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,38.88,25.76208516,13.11791484,Credit Card,Male,18-25,10,No,William Taylor,Daniel Rodriguez,Raymond Clark
2980,CA-2016-139850,12/06/2016,17/06/2016,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,20.736,16.46545029,4.270549715,Cash,Female,26-35,10,No,Joseph Young,Daniel Lee,Kevin Adams
4167,CA-2016-160213,08/03/2016,13/03/2016,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Long Beach,New York,11561,East,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,19.44,12.59828299,6.841717008,Bank Transfer,Male,18-25,10,No,Joseph Young,Gregory Scott,Daniel White
6870,US-2017-126452,21/08/2017,28/08/2017,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,12.96,10.25908248,2.700917516,Credit Card,Male,36-50,10,No,William Taylor,Daniel Rodriguez,Samuel Hill
6893,CA-2018-164756,18/09/2018,22/09/2018,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,25.92,20.37314788,5.546852122,Bank Transfer,Female,18-25,10,No,Henry Carter,Ronald Rivera,Alexander Walker
7656,CA-2016-107685,30/11/2016,02/12/2016,Second Class,JM-15865,John Murray,Consumer,United States,Las Vegas,Nevada,89115,West,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,25.92,19.45717424,6.462825761,Credit Card,Male,50+,15,No,William Taylor,Donald Lee,Michael Rivera
8733,CA-2018-116988,27/06/2018,29/06/2018,Second Class,PW-19030,Pauline Webber,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,19.44,12.64404772,6.79595228,Online,Male,26-35,15,No,William Taylor,Jose Hall,Dennis Lewis
9601,CA-2018-107797,08/05/2018,11/05/2018,Second Class,EB-13705,Ed Braxton,Corporate,United States,Mansfield,Texas,76063,South,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,41.472,25.04222779,16.42977221,Bank Transfer,Female,26-35,15,Yes,Henry Carter,Jason Green,Timothy Nelson
1835,CA-2018-162691,01/08/2018,07/08/2018,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,Austin,Texas,78745,South,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,36.288,27.66430041,8.623699586,Credit Card,Male,50+,10,No,Henry Carter,Jason Green,James Wilson
7762,CA-2018-123071,03/12/2018,06/12/2018,First Class,CC-12550,Clay Cheatham,Consumer,United States,Plano,Texas,75023,South,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,10.368,6.402691302,3.965308698,Cash,Female,18-25,20,Yes,Henry Carter,Jason Green,Thomas Nguyen
93,CA-2016-149587,31/01/2016,05/02/2016,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,North,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,9.747954846,3.212045154,Bank Transfer,Male,18-25,15,No,Thomas Torres,Frank Robinson,James Walker
2199,CA-2016-135363,28/03/2016,02/04/2016,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,15.552,11.03149462,4.520505376,Online,Female,36-50,10,No,Joseph Young,Daniel Lee,Kevin Adams
2522,CA-2017-124352,15/10/2017,21/10/2017,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,South,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,8.124455855,4.835544145,Credit Card,Female,50+,10,No,Henry Carter,Gary Nelson,Brandon Anderson
5373,CA-2016-118738,24/10/2016,30/10/2016,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,South,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,15.552,10.67429279,4.877707211,Cash,Female,26-35,10,No,Henry Carter,Jason Green,Eric Lewis
6628,CA-2015-138513,23/05/2015,27/05/2015,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Bellevue,Washington,98006,West,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,9.571940885,3.388059115,Cash,Male,36-50,10,No,William Taylor,Jose Hall,Ronald Lewis
7692,US-2018-128951,15/07/2018,17/07/2018,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,23434,South,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,10.05982454,2.900175455,Bank Transfer,Female,26-35,20,No,Henry Carter,Steven Williams,Eric Rivera
9092,CA-2016-162950,28/06/2016,03/07/2016,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Troy,Ohio,45373,North,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,15.552,9.552114815,5.999885185,Online,Male,36-50,15,Yes,Thomas Torres,Patrick Scott,Kevin Ramirez
1026,CA-2017-126529,11/01/2017,13/01/2017,Second Class,DE-13255,Deanra Eno,Home Office,United States,Springfield,Ohio,45503,North,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,15.552,10.8061959,4.745804101,Bank Transfer,Male,18-25,15,No,Thomas Torres,Patrick Scott,Robert Hill
1636,CA-2015-168984,26/11/2015,02/12/2015,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Tigard,Oregon,97224,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,15.552,10.06103073,5.490969269,Credit Card,Female,50+,10,No,William Taylor,Daniel Lewis,Timothy Jones
2293,CA-2016-149342,20/04/2016,25/04/2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,12.96,8.312524763,4.647475237,Online,Female,36-50,10,No,Henry Carter,Ronald Rivera,Alexander Walker
3509,CA-2015-166863,20/06/2015,24/06/2015,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,15.552,11.96691542,3.585084581,Bank Transfer,Male,36-50,10,No,Henry Carter,Jason Green,Thomas Nguyen
3943,CA-2018-160458,27/05/2018,29/05/2018,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Memphis,Tennessee,38109,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,25.92,15.9881178,9.931882199,Cash,Male,50+,15,Yes,Henry Carter,Zachary Robinson,George White
5375,CA-2016-118738,24/10/2016,30/10/2016,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,10.368,7.224781199,3.143218801,Cash,Female,26-35,10,No,Henry Carter,Jason Green,Eric Lewis
7445,CA-2018-127474,03/02/2018,07/02/2018,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,North,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,5.184,3.462560131,1.721439869,Bank Transfer,Female,26-35,15,No,Thomas Torres,Nicholas Allen,Jonathan Davis
7609,CA-2018-163209,03/05/2018,07/05/2018,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,25.92,17.29615862,8.623841376,Online,Male,50+,10,No,William Taylor,Daniel Rodriguez,Raymond Clark
9418,CA-2015-148285,27/10/2015,01/11/2015,Standard Class,RD-19810,Ross DeVincentis,Home Office,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,10.368,6.769068752,3.598931248,Bank Transfer,Female,26-35,10,No,Henry Carter,Paul Hill,Steven Flores
